"";"code_insee";"LBUDG";"nom_dep";"nom_reg";"nom_com"
"260";"01293";"PEYRIAT";"Ain";"Auvergne-Rhone-Alpes";"PEYRIAT (01)"
"261";"01294";"PEYRIEU";"Ain";"Auvergne-Rhone-Alpes";"PEYRIEU (01)"
"262";"01295";"PEYZIEUX";"Ain";"Auvergne-Rhone-Alpes";"PEYZIEUX (01)"
"263";"01296";"PIRAJOUX";"Ain";"Auvergne-Rhone-Alpes";"PIRAJOUX (01)"
"264";"01297";"PIZAY";"Ain";"Auvergne-Rhone-Alpes";"PIZAY (01)"
"265";"01298";"PLAGNE";"Ain";"Auvergne-Rhone-Alpes";"PLAGNE (01)"
"266";"01299";"PLANTAY (LE )";"Ain";"Auvergne-Rhone-Alpes";"PLANTAY (LE ) (01)"
"267";"01301";"POLLIAT";"Ain";"Auvergne-Rhone-Alpes";"POLLIAT (01)"
"268";"01302";"POLLIEU";"Ain";"Auvergne-Rhone-Alpes";"POLLIEU (01)"
"269";"01303";"PONCIN";"Ain";"Auvergne-Rhone-Alpes";"PONCIN (01)"
"270";"01304";"PONT-D'AIN";"Ain";"Auvergne-Rhone-Alpes";"PONT-D'AIN (01)"
"271";"01305";"PONT-DE-VAUX";"Ain";"Auvergne-Rhone-Alpes";"PONT-DE-VAUX (01)"
"272";"01306";"PONT-DE-VEYLE";"Ain";"Auvergne-Rhone-Alpes";"PONT-DE-VEYLE (01)"
"273";"01307";"PORT";"Ain";"Auvergne-Rhone-Alpes";"PORT (01)"
"274";"01308";"POUGNY";"Ain";"Auvergne-Rhone-Alpes";"POUGNY (01)"
"275";"01309";"POUILLAT";"Ain";"Auvergne-Rhone-Alpes";"POUILLAT (01)"
"276";"01310";"PREMEYZEL";"Ain";"Auvergne-Rhone-Alpes";"PREMEYZEL (01)"
"277";"01311";"PREMILLIEU";"Ain";"Auvergne-Rhone-Alpes";"PREMILLIEU (01)"
"278";"01313";"PREVESSIN-MOENS";"Ain";"Auvergne-Rhone-Alpes";"PREVESSIN-MOENS (01)"
"279";"01314";"PRIAY";"Ain";"Auvergne-Rhone-Alpes";"PRIAY (01)"
"280";"01316";"PUGIEU";"Ain";"Auvergne-Rhone-Alpes";"PUGIEU (01)"
"281";"01317";"RAMASSE";"Ain";"Auvergne-Rhone-Alpes";"RAMASSE (01)"
"282";"01318";"RANCE";"Ain";"Auvergne-Rhone-Alpes";"RANCE (01)"
"283";"01319";"RELEVANT";"Ain";"Auvergne-Rhone-Alpes";"RELEVANT (01)"
"284";"01320";"REPLONGES";"Ain";"Auvergne-Rhone-Alpes";"REPLONGES (01)"
"285";"01321";"REVONNAS";"Ain";"Auvergne-Rhone-Alpes";"REVONNAS (01)"
"286";"01322";"REYRIEUX";"Ain";"Auvergne-Rhone-Alpes";"REYRIEUX (01)"
"287";"01323";"REYSSOUZE";"Ain";"Auvergne-Rhone-Alpes";"REYSSOUZE (01)"
"288";"01325";"RIGNIEUX-LE-FRANC";"Ain";"Auvergne-Rhone-Alpes";"RIGNIEUX-LE-FRANC (01)"
"289";"01328";"ROMANS";"Ain";"Auvergne-Rhone-Alpes";"ROMANS (01)"
"290";"01329";"ROSSILLON";"Ain";"Auvergne-Rhone-Alpes";"ROSSILLON (01)"
"291";"01330";"RUFFIEU";"Ain";"Auvergne-Rhone-Alpes";"RUFFIEU (01)"
"292";"01331";"SAINT-ALBAN";"Ain";"Auvergne-Rhone-Alpes";"SAINT-ALBAN (01)"
"293";"01332";"SAINT-ANDRE-DE-BAGE";"Ain";"Auvergne-Rhone-Alpes";"SAINT-ANDRE-DE-BAGE (01)"
"294";"01333";"SAINT-ANDRE-DE-CORCY";"Ain";"Auvergne-Rhone-Alpes";"SAINT-ANDRE-DE-CORCY (01)"
"295";"01334";"SAINT-ANDRE-D'HUIRIAT";"Ain";"Auvergne-Rhone-Alpes";"SAINT-ANDRE-D'HUIRIAT (01)"
"296";"01335";"SAINT-ANDRE-LE-BOUCHOUX";"Ain";"Auvergne-Rhone-Alpes";"SAINT-ANDRE-LE-BOUCHOUX (01)"
"297";"01336";"ST ANDRE SUR VIEUX JONC";"Ain";"Auvergne-Rhone-Alpes";"ST ANDRE SUR VIEUX JONC (01)"
"298";"01337";"SAINT-BENIGNE";"Ain";"Auvergne-Rhone-Alpes";"SAINT-BENIGNE (01)"
"299";"01338";"GROSLEE SAINT BENOIT";"Ain";"Auvergne-Rhone-Alpes";"GROSLEE SAINT BENOIT (01)"
"300";"01339";"SAINT-BERNARD";"Ain";"Auvergne-Rhone-Alpes";"SAINT-BERNARD (01)"
"301";"01341";"SAINT-CHAMP-CHATONOD";"Ain";"Auvergne-Rhone-Alpes";"SAINT-CHAMP-CHATONOD (01)"
"302";"01342";"SAINTE-CROIX";"Ain";"Auvergne-Rhone-Alpes";"SAINTE-CROIX (01)"
"303";"01343";"SAINT-CYR-SUR-MENTHON";"Ain";"Auvergne-Rhone-Alpes";"SAINT-CYR-SUR-MENTHON (01)"
"304";"01344";"ST DENIS LES BOURG";"Ain";"Auvergne-Rhone-Alpes";"ST DENIS LES BOURG (01)"
"305";"01345";"SAINT-DENIS-EN-BUGEY";"Ain";"Auvergne-Rhone-Alpes";"SAINT-DENIS-EN-BUGEY (01)"
"306";"01346";"SAINT-DIDIER-D'AUSSIAT";"Ain";"Auvergne-Rhone-Alpes";"SAINT-DIDIER-D'AUSSIAT (01)"
"307";"01347";"ST-DIDIER-DE-FORMANS";"Ain";"Auvergne-Rhone-Alpes";"ST-DIDIER-DE-FORMANS (01)"
"308";"01348";"ST-DIDIER-SUR-CHALARONNE";"Ain";"Auvergne-Rhone-Alpes";"ST-DIDIER-SUR-CHALARONNE (01)"
"309";"01349";"SAINT-ELOI";"Ain";"Auvergne-Rhone-Alpes";"SAINT-ELOI (01)"
"310";"01350";"ST ETIENNE DU BOIS";"Ain";"Auvergne-Rhone-Alpes";"ST ETIENNE DU BOIS (01)"
"311";"01351";"ST-ETIENNE-SUR-CHALARONNE";"Ain";"Auvergne-Rhone-Alpes";"ST-ETIENNE-SUR-CHALARONNE (01)"
"312";"01352";"SAINT-ETIENNE-SUR-REYSSOUZE";"Ain";"Auvergne-Rhone-Alpes";"SAINT-ETIENNE-SUR-REYSSOUZE (01)"
"313";"01353";"SAINTE-EUPHEMIE";"Ain";"Auvergne-Rhone-Alpes";"SAINTE-EUPHEMIE (01)"
"314";"01354";"SAINT-GENIS-POUILLY";"Ain";"Auvergne-Rhone-Alpes";"SAINT-GENIS-POUILLY (01)"
"315";"01355";"SAINT-GENIS-SUR-MENTHON";"Ain";"Auvergne-Rhone-Alpes";"SAINT-GENIS-SUR-MENTHON (01)"
"316";"01356";"SAINT-GEORGES-SUR-RENON";"Ain";"Auvergne-Rhone-Alpes";"SAINT-GEORGES-SUR-RENON (01)"
"317";"01357";"SAINT-GERMAIN-DE-JOUX";"Ain";"Auvergne-Rhone-Alpes";"SAINT-GERMAIN-DE-JOUX (01)"
"318";"01358";"SAINT-GERMAIN-LES-PAROISSES";"Ain";"Auvergne-Rhone-Alpes";"SAINT-GERMAIN-LES-PAROISSES (01)"
"319";"01359";"SAINT-GERMAIN-SUR-RENON";"Ain";"Auvergne-Rhone-Alpes";"SAINT-GERMAIN-SUR-RENON (01)"
"320";"01360";"SAINT-JEAN-DE-GONVILLE";"Ain";"Auvergne-Rhone-Alpes";"SAINT-JEAN-DE-GONVILLE (01)"
"321";"01361";"SAINT-JEAN-DE-NIOST";"Ain";"Auvergne-Rhone-Alpes";"SAINT-JEAN-DE-NIOST (01)"
"322";"01362";"SAINT-JEAN-DE-THURIGNEUX";"Ain";"Auvergne-Rhone-Alpes";"SAINT-JEAN-DE-THURIGNEUX (01)"
"323";"01363";"SAINT-JEAN-LE-VIEUX";"Ain";"Auvergne-Rhone-Alpes";"SAINT-JEAN-LE-VIEUX (01)"
"324";"01364";"SAINT-JEAN-SUR-REYSSOUZE";"Ain";"Auvergne-Rhone-Alpes";"SAINT-JEAN-SUR-REYSSOUZE (01)"
"325";"01365";"SAINT-JEAN-SUR-VEYLE";"Ain";"Auvergne-Rhone-Alpes";"SAINT-JEAN-SUR-VEYLE (01)"
"326";"01366";"SAINTE-JULIE";"Ain";"Auvergne-Rhone-Alpes";"SAINTE-JULIE (01)"
"327";"01367";"SAINT-JULIEN-SUR-REYSSOUZE";"Ain";"Auvergne-Rhone-Alpes";"SAINT-JULIEN-SUR-REYSSOUZE (01)"
"328";"01368";"SAINT-JULIEN-SUR-VEYLE";"Ain";"Auvergne-Rhone-Alpes";"SAINT-JULIEN-SUR-VEYLE (01)"
"329";"01369";"ST JUST";"Ain";"Auvergne-Rhone-Alpes";"ST JUST (01)"
"330";"01370";"SAINT-LAURENT-SUR-SAONE";"Ain";"Auvergne-Rhone-Alpes";"SAINT-LAURENT-SUR-SAONE (01)"
"331";"01371";"SAINT-MARCEL-EN-DOMBES";"Ain";"Auvergne-Rhone-Alpes";"SAINT-MARCEL-EN-DOMBES (01)"
"332";"01372";"SAINT-MARTIN-DE-BAVEL";"Ain";"Auvergne-Rhone-Alpes";"SAINT-MARTIN-DE-BAVEL (01)"
"333";"01373";"SAINT-MARTIN-DU-FRESNE";"Ain";"Auvergne-Rhone-Alpes";"SAINT-MARTIN-DU-FRESNE (01)"
"334";"01374";"ST-MARTIN-DU-MONT";"Ain";"Auvergne-Rhone-Alpes";"ST-MARTIN-DU-MONT (01)"
"335";"01375";"SAINT-MARTIN-LE-CHATEL";"Ain";"Auvergne-Rhone-Alpes";"SAINT-MARTIN-LE-CHATEL (01)"
"336";"01376";"SAINT-MAURICE-DE-BEYNOST";"Ain";"Auvergne-Rhone-Alpes";"SAINT-MAURICE-DE-BEYNOST (01)"
"337";"01378";"SAINT-MAURICE-DE-GOURDANS";"Ain";"Auvergne-Rhone-Alpes";"SAINT-MAURICE-DE-GOURDANS (01)"
"338";"01379";"SAINT-MAURICE-DE-REMENS";"Ain";"Auvergne-Rhone-Alpes";"SAINT-MAURICE-DE-REMENS (01)"
"339";"01380";"SAINT-NIZIER-LE-BOUCHOUX";"Ain";"Auvergne-Rhone-Alpes";"SAINT-NIZIER-LE-BOUCHOUX (01)"
"340";"01381";"SAINT-NIZIER-LE-DESERT";"Ain";"Auvergne-Rhone-Alpes";"SAINT-NIZIER-LE-DESERT (01)"
"341";"01382";"SAINTE-OLIVE";"Ain";"Auvergne-Rhone-Alpes";"SAINTE-OLIVE (01)"
"342";"01383";"SAINT-PAUL-DE-VARAX";"Ain";"Auvergne-Rhone-Alpes";"SAINT-PAUL-DE-VARAX (01)"
"343";"01384";"SAINT-RAMBERT-EN-BUGEY";"Ain";"Auvergne-Rhone-Alpes";"SAINT-RAMBERT-EN-BUGEY (01)"
"344";"01385";"ST REMY";"Ain";"Auvergne-Rhone-Alpes";"ST REMY (01)"
"345";"01386";"SAINT-SORLIN-EN-BUGEY";"Ain";"Auvergne-Rhone-Alpes";"SAINT-SORLIN-EN-BUGEY (01)"
"346";"01387";"SAINT-SULPICE";"Ain";"Auvergne-Rhone-Alpes";"SAINT-SULPICE (01)"
"347";"01388";"ST-TRIVIER-DE-COURTES";"Ain";"Auvergne-Rhone-Alpes";"ST-TRIVIER-DE-COURTES (01)"
"348";"01389";"SAINT-TRIVIER-SUR-MOIGNANS";"Ain";"Auvergne-Rhone-Alpes";"SAINT-TRIVIER-SUR-MOIGNANS (01)"
"349";"01390";"SAINT-VULBAS";"Ain";"Auvergne-Rhone-Alpes";"SAINT-VULBAS (01)"
"350";"01391";"SALAVRE";"Ain";"Auvergne-Rhone-Alpes";"SALAVRE (01)"
"351";"01392";"SAMOGNAT";"Ain";"Auvergne-Rhone-Alpes";"SAMOGNAT (01)"
"352";"01393";"SANDRANS";"Ain";"Auvergne-Rhone-Alpes";"SANDRANS (01)"
"353";"01396";"SAULT-BRENAZ";"Ain";"Auvergne-Rhone-Alpes";"SAULT-BRENAZ (01)"
"354";"01397";"SAUVERNY";"Ain";"Auvergne-Rhone-Alpes";"SAUVERNY (01)"
"355";"01398";"SAVIGNEUX";"Ain";"Auvergne-Rhone-Alpes";"SAVIGNEUX (01)"
"356";"01399";"SEGNY";"Ain";"Auvergne-Rhone-Alpes";"SEGNY (01)"
"357";"01400";"SEILLONNAZ";"Ain";"Auvergne-Rhone-Alpes";"SEILLONNAZ (01)"
"358";"01401";"SERGY";"Ain";"Auvergne-Rhone-Alpes";"SERGY (01)"
"359";"01402";"SERMOYER";"Ain";"Auvergne-Rhone-Alpes";"SERMOYER (01)"
"360";"01403";"SERRIERES-DE-BRIORD";"Ain";"Auvergne-Rhone-Alpes";"SERRIERES-DE-BRIORD (01)"
"361";"01404";"SERRIERES-SUR-AIN";"Ain";"Auvergne-Rhone-Alpes";"SERRIERES-SUR-AIN (01)"
"362";"01405";"SERVAS";"Ain";"Auvergne-Rhone-Alpes";"SERVAS (01)"
"363";"01406";"SERVIGNAT";"Ain";"Auvergne-Rhone-Alpes";"SERVIGNAT (01)"
"364";"01407";"SEYSSEL";"Ain";"Auvergne-Rhone-Alpes";"SEYSSEL (01)"
"365";"01408";"SIMANDRE";"Ain";"Auvergne-Rhone-Alpes";"SIMANDRE (01)"
"366";"01410";"SONTHONNAX-LA-MONTAGNE";"Ain";"Auvergne-Rhone-Alpes";"SONTHONNAX-LA-MONTAGNE (01)"
"367";"01411";"SOUCLIN";"Ain";"Auvergne-Rhone-Alpes";"SOUCLIN (01)"
"368";"01412";"SULIGNAT";"Ain";"Auvergne-Rhone-Alpes";"SULIGNAT (01)"
"369";"01413";"SURJOUX";"Ain";"Auvergne-Rhone-Alpes";"SURJOUX (01)"
"370";"01414";"SUTRIEU";"Ain";"Auvergne-Rhone-Alpes";"SUTRIEU (01)"
"371";"01415";"TALISSIEU";"Ain";"Auvergne-Rhone-Alpes";"TALISSIEU (01)"
"372";"01416";"TENAY";"Ain";"Auvergne-Rhone-Alpes";"TENAY (01)"
"373";"01417";"THEZILLIEU";"Ain";"Auvergne-Rhone-Alpes";"THEZILLIEU (01)"
"374";"01418";"THIL";"Ain";"Auvergne-Rhone-Alpes";"THIL (01)"
"375";"01419";"THOIRY";"Ain";"Auvergne-Rhone-Alpes";"THOIRY (01)"
"376";"01420";"THOISSEY";"Ain";"Auvergne-Rhone-Alpes";"THOISSEY (01)"
"377";"01421";"TORCIEU";"Ain";"Auvergne-Rhone-Alpes";"TORCIEU (01)"
"378";"01422";"TOSSIAT";"Ain";"Auvergne-Rhone-Alpes";"TOSSIAT (01)"
"379";"01423";"TOUSSIEUX";"Ain";"Auvergne-Rhone-Alpes";"TOUSSIEUX (01)"
"380";"01424";"TRAMOYES";"Ain";"Auvergne-Rhone-Alpes";"TRAMOYES (01)"
"381";"01425";"TRANCLIERE (LA )";"Ain";"Auvergne-Rhone-Alpes";"TRANCLIERE (LA ) (01)"
"382";"01426";"VAL REVERMONT";"Ain";"Auvergne-Rhone-Alpes";"VAL REVERMONT (01)"
"383";"01427";"TREVOUX";"Ain";"Auvergne-Rhone-Alpes";"TREVOUX (01)"
"384";"01428";"VALEINS";"Ain";"Auvergne-Rhone-Alpes";"VALEINS (01)"
"385";"01429";"VANDEINS";"Ain";"Auvergne-Rhone-Alpes";"VANDEINS (01)"
"386";"01430";"VARAMBON";"Ain";"Auvergne-Rhone-Alpes";"VARAMBON (01)"
"387";"01431";"VAUX-EN-BUGEY";"Ain";"Auvergne-Rhone-Alpes";"VAUX-EN-BUGEY (01)"
"388";"01432";"VERJON";"Ain";"Auvergne-Rhone-Alpes";"VERJON (01)"
"389";"01433";"VERNOUX";"Ain";"Auvergne-Rhone-Alpes";"VERNOUX (01)"
"390";"01434";"VERSAILLEUX";"Ain";"Auvergne-Rhone-Alpes";"VERSAILLEUX (01)"
"391";"01435";"VERSONNEX";"Ain";"Auvergne-Rhone-Alpes";"VERSONNEX (01)"
"392";"01436";"VESANCY";"Ain";"Auvergne-Rhone-Alpes";"VESANCY (01)"
"393";"01437";"VESCOURS";"Ain";"Auvergne-Rhone-Alpes";"VESCOURS (01)"
"394";"01439";"VESINES";"Ain";"Auvergne-Rhone-Alpes";"VESINES (01)"
"395";"01441";"VIEU-D'IZENAVE";"Ain";"Auvergne-Rhone-Alpes";"VIEU-D'IZENAVE (01)"
"396";"01442";"VIEU";"Ain";"Auvergne-Rhone-Alpes";"VIEU (01)"
"397";"01443";"VILLARS-LES-DOMBES";"Ain";"Auvergne-Rhone-Alpes";"VILLARS-LES-DOMBES (01)"
"398";"01444";"VILLEBOIS";"Ain";"Auvergne-Rhone-Alpes";"VILLEBOIS (01)"
"399";"01445";"VILLEMOTIER";"Ain";"Auvergne-Rhone-Alpes";"VILLEMOTIER (01)"
"400";"01446";"VILLENEUVE";"Ain";"Auvergne-Rhone-Alpes";"VILLENEUVE (01)"
"401";"01447";"VILLEREVERSURE";"Ain";"Auvergne-Rhone-Alpes";"VILLEREVERSURE (01)"
"402";"01448";"VILLES";"Ain";"Auvergne-Rhone-Alpes";"VILLES (01)"
"403";"01449";"VILLETTE";"Ain";"Auvergne-Rhone-Alpes";"VILLETTE (01)"
"404";"01450";"VILLIEU-LOYES-MOLLON";"Ain";"Auvergne-Rhone-Alpes";"VILLIEU-LOYES-MOLLON (01)"
"405";"01451";"VIRIAT";"Ain";"Auvergne-Rhone-Alpes";"VIRIAT (01)"
"406";"01452";"VIRIEU-LE-GRAND";"Ain";"Auvergne-Rhone-Alpes";"VIRIEU-LE-GRAND (01)"
"407";"01453";"VIRIEU-LE-PETIT";"Ain";"Auvergne-Rhone-Alpes";"VIRIEU-LE-PETIT (01)"
"408";"01454";"VIRIGNIN";"Ain";"Auvergne-Rhone-Alpes";"VIRIGNIN (01)"
"409";"01456";"VONGNES";"Ain";"Auvergne-Rhone-Alpes";"VONGNES (01)"
"410";"01457";"VONNAS";"Ain";"Auvergne-Rhone-Alpes";"VONNAS (01)"
"411";"02001";"ABBECOURT";"Aisne";"Hauts-de-France";"ABBECOURT (02)"
"412";"02002";"ACHERY";"Aisne";"Hauts-de-France";"ACHERY (02)"
"413";"02003";"ACY";"Aisne";"Hauts-de-France";"ACY (02)"
"414";"02004";"AGNICOURT-ET-SECHELLES";"Aisne";"Hauts-de-France";"AGNICOURT-ET-SECHELLES (02)"
"415";"02005";"AGUILCOURT";"Aisne";"Hauts-de-France";"AGUILCOURT (02)"
"416";"02006";"AISONVILLE-ET-BERNOVILLE";"Aisne";"Hauts-de-France";"AISONVILLE-ET-BERNOVILLE (02)"
"417";"02007";"AIZELLES";"Aisne";"Hauts-de-France";"AIZELLES (02)"
"418";"02008";"AIZY-JOUY";"Aisne";"Hauts-de-France";"AIZY-JOUY (02)"
"419";"02009";"ALAINCOURT";"Aisne";"Hauts-de-France";"ALAINCOURT (02)"
"420";"02010";"ALLEMANT";"Aisne";"Hauts-de-France";"ALLEMANT (02)"
"421";"02011";"AMBLENY";"Aisne";"Hauts-de-France";"AMBLENY (02)"
"422";"02012";"AMBRIEF";"Aisne";"Hauts-de-France";"AMBRIEF (02)"
"423";"02013";"AMIFONTAINE";"Aisne";"Hauts-de-France";"AMIFONTAINE (02)"
"424";"02014";"AMIGNY-ROUY";"Aisne";"Hauts-de-France";"AMIGNY-ROUY (02)"
"425";"02015";"ANCIENVILLE";"Aisne";"Hauts-de-France";"ANCIENVILLE (02)"
"426";"02016";"ANDELAIN";"Aisne";"Hauts-de-France";"ANDELAIN (02)"
"427";"02017";"ANGUILCOURT-LE-SART";"Aisne";"Hauts-de-France";"ANGUILCOURT-LE-SART (02)"
"428";"02018";"ANIZY-LE-CHATEAU";"Aisne";"Hauts-de-France";"ANIZY-LE-CHATEAU (02)"
"429";"02019";"ANNOIS";"Aisne";"Hauts-de-France";"ANNOIS (02)"
"430";"02020";"ANY-MARTIN-RIEUX";"Aisne";"Hauts-de-France";"ANY-MARTIN-RIEUX (02)"
"431";"02021";"ARCHON";"Aisne";"Hauts-de-France";"ARCHON (02)"
"432";"02022";"ARCY-SAINTE-RESTITUE";"Aisne";"Hauts-de-France";"ARCY-SAINTE-RESTITUE (02)"
"433";"02023";"ARMENTIERES-SUR-OURCQ";"Aisne";"Hauts-de-France";"ARMENTIERES-SUR-OURCQ (02)"
"434";"02024";"ARRANCY";"Aisne";"Hauts-de-France";"ARRANCY (02)"
"435";"02025";"ARTEMPS";"Aisne";"Hauts-de-France";"ARTEMPS (02)"
"436";"02027";"ASSIS-SUR-SERRE";"Aisne";"Hauts-de-France";"ASSIS-SUR-SERRE (02)"
"437";"02028";"ATHIES-SOUS-LAON";"Aisne";"Hauts-de-France";"ATHIES-SOUS-LAON (02)"
"438";"02029";"ATTILLY";"Aisne";"Hauts-de-France";"ATTILLY (02)"
"439";"02030";"AUBENCHEUL-AUX-BOIS";"Aisne";"Hauts-de-France";"AUBENCHEUL-AUX-BOIS (02)"
"440";"02031";"AUBENTON";"Aisne";"Hauts-de-France";"AUBENTON (02)"
"441";"02032";"AUBIGNY-AUX-KAISNES";"Aisne";"Hauts-de-France";"AUBIGNY-AUX-KAISNES (02)"
"442";"02033";"AUBIGNY-EN-LAONNOIS";"Aisne";"Hauts-de-France";"AUBIGNY-EN-LAONNOIS (02)"
"443";"02034";"AUDIGNICOURT";"Aisne";"Hauts-de-France";"AUDIGNICOURT (02)"
"444";"02035";"AUDIGNY";"Aisne";"Hauts-de-France";"AUDIGNY (02)"
"445";"02036";"AUGY";"Aisne";"Hauts-de-France";"AUGY (02)"
"446";"02037";"AULNOIS-SOUS-LAON";"Aisne";"Hauts-de-France";"AULNOIS-SOUS-LAON (02)"
"447";"02038";"AUTELS (LES )";"Aisne";"Hauts-de-France";"AUTELS (LES ) (02)"
"448";"02039";"AUTREMENCOURT";"Aisne";"Hauts-de-France";"AUTREMENCOURT (02)"
"449";"02040";"AUTREPPES";"Aisne";"Hauts-de-France";"AUTREPPES (02)"
"450";"02041";"AUTREVILLE";"Aisne";"Hauts-de-France";"AUTREVILLE (02)"
"451";"02042";"AZY-SUR-MARNE";"Aisne";"Hauts-de-France";"AZY-SUR-MARNE (02)"
"452";"02043";"BAGNEUX";"Aisne";"Hauts-de-France";"BAGNEUX (02)"
"453";"02044";"BANCIGNY";"Aisne";"Hauts-de-France";"BANCIGNY (02)"
"454";"02046";"BARENTON-BUGNY";"Aisne";"Hauts-de-France";"BARENTON-BUGNY (02)"
"455";"02047";"BARENTON-CEL";"Aisne";"Hauts-de-France";"BARENTON-CEL (02)"
"456";"02048";"BARENTON-SUR-SERRE";"Aisne";"Hauts-de-France";"BARENTON-SUR-SERRE (02)"
"457";"02049";"BARISIS-AUX-BOIS";"Aisne";"Hauts-de-France";"BARISIS-AUX-BOIS (02)"
"458";"02050";"BARZY-EN-THIERACHE";"Aisne";"Hauts-de-France";"BARZY-EN-THIERACHE (02)"
"459";"02051";"BARZY-SUR-MARNE";"Aisne";"Hauts-de-France";"BARZY-SUR-MARNE (02)"
"460";"02052";"BASSOLES-AULERS";"Aisne";"Hauts-de-France";"BASSOLES-AULERS (02)"
"461";"02053";"VALLEES EN CHAMPAGNE";"Aisne";"Hauts-de-France";"VALLEES EN CHAMPAGNE (02)"
"462";"02054";"BAZOCHES-SUR-VESLES";"Aisne";"Hauts-de-France";"BAZOCHES-SUR-VESLES (02)"
"463";"02055";"BEAUME";"Aisne";"Hauts-de-France";"BEAUME (02)"
"464";"02056";"BEAUMONT-EN-BEINE";"Aisne";"Hauts-de-France";"BEAUMONT-EN-BEINE (02)"
"465";"02057";"BEAUREVOIR";"Aisne";"Hauts-de-France";"BEAUREVOIR (02)"
"466";"02058";"BEAURIEUX";"Aisne";"Hauts-de-France";"BEAURIEUX (02)"
"467";"02059";"BEAUTOR";"Aisne";"Hauts-de-France";"BEAUTOR (02)"
"468";"02060";"BEAUVOIS-EN-VERMANDOIS";"Aisne";"Hauts-de-France";"BEAUVOIS-EN-VERMANDOIS (02)"
"469";"02061";"BECQUIGNY";"Aisne";"Hauts-de-France";"BECQUIGNY (02)"
"470";"02062";"BELLEAU";"Aisne";"Hauts-de-France";"BELLEAU (02)"
"471";"02063";"BELLENGLISE";"Aisne";"Hauts-de-France";"BELLENGLISE (02)"
"472";"02064";"BELLEU";"Aisne";"Hauts-de-France";"BELLEU (02)"
"473";"02065";"BELLICOURT";"Aisne";"Hauts-de-France";"BELLICOURT (02)"
"474";"02066";"BENAY";"Aisne";"Hauts-de-France";"BENAY (02)"
"475";"02067";"BERGUES-SUR-SAMBRE";"Aisne";"Hauts-de-France";"BERGUES-SUR-SAMBRE (02)"
"476";"02068";"BERLANCOURT";"Aisne";"Hauts-de-France";"BERLANCOURT (02)"
"477";"02069";"BERLISE";"Aisne";"Hauts-de-France";"BERLISE (02)"
"478";"02070";"BERNOT";"Aisne";"Hauts-de-France";"BERNOT (02)"
"479";"02071";"BERNY-RIVIERE";"Aisne";"Hauts-de-France";"BERNY-RIVIERE (02)"
"480";"02072";"BERRIEUX";"Aisne";"Hauts-de-France";"BERRIEUX (02)"
"481";"02073";"BERRY-AU-BAC";"Aisne";"Hauts-de-France";"BERRY-AU-BAC (02)"
"482";"02074";"BERTAUCOURT-EPOURDON";"Aisne";"Hauts-de-France";"BERTAUCOURT-EPOURDON (02)"
"483";"02075";"BERTHENICOURT";"Aisne";"Hauts-de-France";"BERTHENICOURT (02)"
"484";"02076";"BERTRICOURT";"Aisne";"Hauts-de-France";"BERTRICOURT (02)"
"485";"02077";"BERZY-LE-SEC";"Aisne";"Hauts-de-France";"BERZY-LE-SEC (02)"
"486";"02078";"BESME";"Aisne";"Hauts-de-France";"BESME (02)"
"487";"02079";"BESMONT";"Aisne";"Hauts-de-France";"BESMONT (02)"
"488";"02080";"BESNY-ET-LOIZY";"Aisne";"Hauts-de-France";"BESNY-ET-LOIZY (02)"
"489";"02081";"BETHANCOURT-EN-VAUX";"Aisne";"Hauts-de-France";"BETHANCOURT-EN-VAUX (02)"
"490";"02082";"BEUGNEUX";"Aisne";"Hauts-de-France";"BEUGNEUX (02)"
"491";"02083";"BEUVARDES";"Aisne";"Hauts-de-France";"BEUVARDES (02)"
"492";"02084";"BEZU-LE-GUERY";"Aisne";"Hauts-de-France";"BEZU-LE-GUERY (02)"
"493";"02085";"BEZU-SAINT-GERMAIN";"Aisne";"Hauts-de-France";"BEZU-SAINT-GERMAIN (02)"
"494";"02086";"BICHANCOURT";"Aisne";"Hauts-de-France";"BICHANCOURT (02)"
"495";"02087";"BIEUXY";"Aisne";"Hauts-de-France";"BIEUXY (02)"
"496";"02088";"BIEVRES";"Aisne";"Hauts-de-France";"BIEVRES (02)"
"497";"02089";"BILLY-SUR-AISNE";"Aisne";"Hauts-de-France";"BILLY-SUR-AISNE (02)"
"498";"02090";"BILLY-SUR-OURCQ";"Aisne";"Hauts-de-France";"BILLY-SUR-OURCQ (02)"
"499";"02091";"BLANZY-LES-FISMES";"Aisne";"Hauts-de-France";"BLANZY-LES-FISMES (02)"
"500";"02093";"BLERANCOURT";"Aisne";"Hauts-de-France";"BLERANCOURT (02)"
"501";"02094";"BLESMES";"Aisne";"Hauts-de-France";"BLESMES (02)"
"502";"02095";"BOHAIN-EN-VERMANDOIS";"Aisne";"Hauts-de-France";"BOHAIN-EN-VERMANDOIS (02)"
"503";"02096";"BOIS-LES-PARGNY";"Aisne";"Hauts-de-France";"BOIS-LES-PARGNY (02)"
"504";"02097";"BONCOURT";"Aisne";"Hauts-de-France";"BONCOURT (02)"
"505";"02098";"BONNEIL";"Aisne";"Hauts-de-France";"BONNEIL (02)"
"506";"02099";"BONNESVALYN";"Aisne";"Hauts-de-France";"BONNESVALYN (02)"
"507";"02100";"BONY";"Aisne";"Hauts-de-France";"BONY (02)"
